claim_id,stage,product_scope,evidence_label,research_status,claim_text,claim_status,source_ids,source_locators,derivation_method,analysis_script_ref,exact_command,review_status,notes
"CLM-S2-015","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","Phase 3 run 27621106006 completed successfully at head 3bb5289c36cb3093228ec0609fe57ec676b1ee53 and produced n_replicas=10 rows in the committed n10 result snapshot at origin/results commit 0372ecd5864fa6555ebfce7d05e05d9aaab96994.","ACTIVE","SRC-S2-021;SRC-S2-023;SRC-S2-029","local-sha256:4d200a0a2ba6e505c7df67e1069dc127710d6b946a697d4c7e1b8e3b8345e505:paper_notes/ACTIONS_SELECTED_RUNS_20260616T133627Z.csv:row 4; named columns runId,status,conclusion,headSha,runAttempt,updatedAt,url; local-sha256:0e849b3f1501c74b1f4f7edc632e34d541ffdbb9875290ff64a356b31040d05c:paper_notes/ACTIONS_ARTIFACTS_20260616T133627Z.csv:row 165; named columns artifactName,artifactId,sizeInBytes,digest; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_ci.csv:rows 2-5; named columns profile,mode,n_replicas,n_goals_total","Direct row extraction","NONE","NONE","VERIFIED","Final Phase 3 authority candidate; dispatch input payload remains unresolved"
"CLM-S2-016","2","MANUSCRIPT_EVIDENCE","DIRECT","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","In Phase 3 n10 paired results, ql_true_better is TRUE for overall_compliance and tight_compliance in lab2_slow and lab3_slow, with mean differences 0.5 and 1.0 respectively, p_bootstrap 0.0, p_wilcoxon 0.001953125, Cliff's delta 1.0, and BH q 0.0.","ACTIVE","SRC-S2-029","origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:rows 2-5; named columns profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,p_bootstrap,p_wilcoxon,cliffs_delta,ql_true_better,q_bootstrap_bh","Direct CSV row extraction","NONE","NONE","VERIFIED","Do not combine with energy interpretation; energy has separate directionality"
"CLM-S2-017","2","MANUSCRIPT_EVIDENCE","DIRECT","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","In Phase 3 n10 paired results, loose_compliance is tied at 1.0 vs 1.0 for both profiles, while total_energy is higher for ql_true than ql_false and ql_true_better is FALSE for the lower-is-better energy metric.","ACTIVE","SRC-S2-029","origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:rows 6-9; named columns profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,lower_is_better,ql_true_better","Direct CSV row extraction","NONE","NONE","VERIFIED","Critical-discussion note: do not claim aggregate energy saving from Phase 3 n10"
"CLM-S2-018","2","AUDIT_HISTORY","DERIVED","NOT_APPLICABLE","At the 2026-06-16T13:36:09.2345198Z Actions observation, 125 visible runs were captured and the workflow summary contained 2 successful Phase 3 workflow_dispatch runs.","ACTIVE","SRC-S2-018;SRC-S2-020","local-sha256:865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456:paper_notes/ACTIONS_RUNS_20260616T133609Z.csv:rows 2-126; named columns workflowName,conclusion; local-sha256:b469ae75fcbf835d02fe24b4e318118fa4c73b899baca7e9872c1f19451ef556:paper_notes/ACTIONS_SUMMARY_20260616T133609Z.csv:rows 2,12; named columns workflow,conclusion,run_count","Group by workflow and conclusion","SRC-S2-005","./paper_notes/STAGE2_SUMMARIZE_ACTIONS.ps1 -InputCsv ./paper_notes/ACTIONS_RUNS_20260616T133609Z.csv -OutputCsv ./paper_notes/ACTIONS_SUMMARY_20260616T133609Z.csv","VERIFIED","Deleted or API-invisible runs remain NOT FOUND"
"CLM-S3-001","3","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 3 produced a hashed research model file with candidate research questions, hypotheses, variables, controls, mechanisms, falsification conditions, experiment crosswalk, phase separation, and manuscript/audit routing.","ACTIVE","SRC-S3-001","local-sha256:c53f320542eaf44f361c38b1dcd4bcbc84755e900158024f40bfbdbfff218265:paper_notes/RESEARCH_MODEL.md:L1-L90","Documentation synthesis from cited Stage 0-2 and committed sources","NONE","NONE","VERIFIED_STAGE3","Evidence notes only; not polished thesis prose"
"CLM-S3-002","3","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 3 produced a hashed claim dependency map with claim nodes, dependencies, figure/table dependencies, and unsafe manuscript-claim blocks.","ACTIVE","SRC-S3-002","local-sha256:48f75f55f0120260aae9a517b7aef1a714e39dd9befe8702926f9a5a540019d2:paper_notes/CLAIM_DEPENDENCY_MAP.md:L1-L85","Documentation synthesis from cited Stage 0-2 and committed sources","NONE","NONE","VERIFIED_STAGE3","Evidence notes only; dependency map does not replace primary locators"
"CLM-S3-003","3","MANUSCRIPT_EVIDENCE","INTERPRETATION","NOT_APPLICABLE","The post-pivot manuscript claim structure decomposes into three candidate research questions: clean KG acceleration, fault detection/blacklist/re-learn, and response-delay learning with KG writeback.","ACTIVE","SRC-0018;SRC-S3-001;SRC-S3-002;SRC-S3-004;SRC-S3-005;SRC-S3-006","local-sha256:530c856971c8250db4c27f312468a424c24d77f285004594b6d68d9f243b8029:THESIS_PIVOT_MASTER.md:L8-L57; local-sha256:c53f320542eaf44f361c38b1dcd4bcbc84755e900158024f40bfbdbfff218265:paper_notes/RESEARCH_MODEL.md:L47-L70; local-sha256:48f75f55f0120260aae9a517b7aef1a714e39dd9befe8702926f9a5a540019d2:paper_notes/CLAIM_DEPENDENCY_MAP.md:L32-L50","Bounded decomposition of pivot requirements against implemented evidence","NONE","NONE","REVIEWED_STAGE3","Requirement source is not empirical proof"
"CLM-S3-004","3","MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Phase 1 numeric speedup, redundancy, energy, and final-success claims remain unresolved in Stage 3 until authoritative row-level result extraction is completed.","ACTIVE","SRC-S3-001;SRC-S3-002","local-sha256:c53f320542eaf44f361c38b1dcd4bcbc84755e900158024f40bfbdbfff218265:paper_notes/RESEARCH_MODEL.md:L68-L68; local-sha256:48f75f55f0120260aae9a517b7aef1a714e39dd9befe8702926f9a5a540019d2:paper_notes/CLAIM_DEPENDENCY_MAP.md:L36-L36","Stage 3 implementation/design audit without Phase 1 row-level result extraction","NONE","NONE","OPEN","Do not promote Phase 1 numeric effects before the result-extraction stage"
"CLM-S3-005","3","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","Phase 2 implementation supports a nine-profile faulty-lab matrix, two modes, Expected-vs-Actual fault observation, component blacklisting, targeted warm restart, and recovery logging.","ACTIVE","SRC-S3-005;SRC-S3-001;SRC-S3-002","phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:config/run_config.json:L242-L313; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/env/tools/QLearner.java:L940-L1090; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/env/tools/QLearner.java:L1140-L1248; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/agt/illuminance_controller_agent_adapt.asl:L180-L420","Direct committed-source inspection","NONE","NONE","VERIFIED_STAGE3","Keep implementation details separate from evaluation results"
"CLM-S3-006","3","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","Final Phase 2 v5 CI rows report detection_rate=1.0 and n_detected=10 for every listed profile/mode row in rows 2-19.","ACTIVE","SRC-S2-027;SRC-S3-002","origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_ci.csv:rows 2-19; named columns profile,mode,n_runs,detection_rate,n_detected","Direct CSV row extraction","NONE","NONE","VERIFIED_STAGE3","Detection result must not be generalized to faster detection in every fault type"
"CLM-S3-007","3","MANUSCRIPT_EVIDENCE","DIRECT","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","Phase 3 implementation provides dedicated slow profiles, a DynamicsLearner KG writeback path, deadline-aware dynamics agent, workflow, and analysis outputs for delay accuracy and compliance.","ACTIVE","SRC-S3-006;SRC-S2-029;SRC-S3-001;SRC-S3-002","origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:config/run_config.json:L322-L365; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/env/tools/DynamicsLearner.java:L13-L60; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/env/tools/DynamicsLearner.java:L165-L230; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/agt/illuminance_controller_agent_dynamics.asl:L1-L83; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L1-L55","Direct committed-source inspection","NONE","NONE","VERIFIED_STAGE3","Phase 3 learns timing through probe plus KG plus planner, not Q-table temporal-difference training"
"CLM-S3-008","3","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","Phase 3 run 27621106006 completed successfully and produced n_replicas=10 rows, but exact workflow_dispatch input payload remains NOT FOUND.","ACTIVE","SRC-S2-021;SRC-S2-023;SRC-S2-029;SRC-S3-001;SRC-S3-002","local-sha256:4d200a0a2ba6e505c7df67e1069dc127710d6b946a697d4c7e1b8e3b8345e505:paper_notes/ACTIONS_SELECTED_RUNS_20260616T133627Z.csv:row 4; named columns runId,event,status,conclusion,headSha,runAttempt,createdAt,updatedAt,url; local-sha256:0e849b3f1501c74b1f4f7edc632e34d541ffdbb9875290ff64a356b31040d05c:paper_notes/ACTIONS_ARTIFACTS_20260616T133627Z.csv:row 165; named columns runId,artifactName,artifactId,sizeInBytes,digest; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_ci.csv:rows 2-5; named columns profile,mode,n_replicas,n_goals_total","Direct Actions/result row extraction with unresolved dispatch input","NONE","NONE","VERIFIED_WITH_LIMITATION","Do not claim formal external preregistration"
"CLM-S3-009","3","MANUSCRIPT_EVIDENCE","DIRECT","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","Phase 3 paired rows support the compliance claim but also show the aggregate energy-cost caveat: rows 2-5 have ql_true_better=True for overall/tight compliance, while rows 8-9 have lower_is_better=True and ql_true_better=False for total_energy.","ACTIVE","SRC-S2-029;SRC-S3-002","origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:rows 2-5; named columns profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,p_wilcoxon,cliffs_delta,ql_true_better,q_bootstrap_bh; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:rows 8-9; named columns profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,lower_is_better,ql_true_better","Direct CSV row extraction","NONE","NONE","VERIFIED_STAGE3","Do not frame Phase 3 as aggregate energy saving"
"CLM-S4-001","4","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","At the Stage 4 observation the current worktree was on branch phase3-process-dynamics at HEAD eda6ca1ffa026e723ad1a18a2bdb3aed927e7433, ahead of origin/phase3-process-dynamics by +1/-0, with two tracked dirty files and 40 normal untracked top-level paths.","ACTIVE","SRC-S4-001","local-sha256:2f03f6b80487b296a8b364a4ba9c27f81377ec96e61ce0e83ea1556048c0594b:paper_notes/STAGE4_WORKTREE_STATUS_20260616T143435Z.md:L3-L10; local-sha256:2f03f6b80487b296a8b364a4ba9c27f81377ec96e61ce0e83ea1556048c0594b:paper_notes/STAGE4_WORKTREE_STATUS_20260616T143435Z.md:L28-L68","Direct git status snapshot","NONE","git status --porcelain=v2 --branch --untracked-files=normal","VERIFIED_STAGE4","Status command reported .pytest_cache permission limitation in terminal output; cache excluded from evidence"
"CLM-S4-002","4","AUDIT_HISTORY","DERIVED","NOT_APPLICABLE","Stage 4 created a parsed local tree-hash manifest containing 25 rows for result, ignored-result, runtime, and download roots.","ACTIVE","SRC-S4-002;SRC-0039","local-sha256:cfa80d377c9973977280e04150c64c883fe24c4902de631b4b47f69b6b17d3ce:paper_notes/STAGE4_LOCAL_TREE_HASHES_20260616T143435Z.csv:rows 2-26; named columns path,provenance_class,verification_status,content_hash,file_count,byte_count; local-sha256:c51fa5b147f93587839482e15e695dcc65b550005084fc370097028005820fdd:paper_notes/TREE_SHA256_V1.mjs:L1-L76","TREE-SHA256-V1 per protocol over local directories","local-sha256:c51fa5b147f93587839482e15e695dcc65b550005084fc370097028005820fdd:paper_notes/TREE_SHA256_V1.mjs","node paper_notes\\TREE_SHA256_V1.mjs <root> for each listed root","VERIFIED_STAGE4","Inventory only; no result value was interpreted"
"CLM-S4-003","4","AUDIT_HISTORY","DERIVED","NOT_APPLICABLE","The local phase2_results_v5 root contains 362 regular files and 9604916 bytes with TREE-SHA256-V1 hash 3798621f34ecd354993e13a7c5a096dab6fe54c4873225798efcd16750ee97e1.","ACTIVE","SRC-R014;SRC-S4-002;SRC-0039","local-tree-sha256:3798621f34ecd354993e13a7c5a096dab6fe54c4873225798efcd16750ee97e1:phase2_results_v5; local-sha256:cfa80d377c9973977280e04150c64c883fe24c4902de631b4b47f69b6b17d3ce:paper_notes/STAGE4_LOCAL_TREE_HASHES_20260616T143435Z.csv:row 13; named columns path,content_hash,file_count,byte_count","TREE-SHA256-V1 inventory","local-sha256:c51fa5b147f93587839482e15e695dcc65b550005084fc370097028005820fdd:paper_notes/TREE_SHA256_V1.mjs","node paper_notes\\TREE_SHA256_V1.mjs phase2_results_v5","VERIFIED_STAGE4","Declared mapping to run 27547019772; artifact ZIP byte identity remains NOT FOUND"
"CLM-S4-004","4","AUDIT_HISTORY","DERIVED","NOT_APPLICABLE","The local phase3_download_n10 root contains 415 regular files and 2719726 bytes with TREE-SHA256-V1 hash 5fe3c3e8c57c1ea1da0338fe888161006b99e26a7f50d6cbabc7850ab3848d2c.","ACTIVE","SRC-R016;SRC-S4-002;SRC-0039","local-tree-sha256:5fe3c3e8c57c1ea1da0338fe888161006b99e26a7f50d6cbabc7850ab3848d2c:phase3_download_n10; local-sha256:cfa80d377c9973977280e04150c64c883fe24c4902de631b4b47f69b6b17d3ce:paper_notes/STAGE4_LOCAL_TREE_HASHES_20260616T143435Z.csv:row 15; named columns path,content_hash,file_count,byte_count","TREE-SHA256-V1 inventory","local-sha256:c51fa5b147f93587839482e15e695dcc65b550005084fc370097028005820fdd:paper_notes/TREE_SHA256_V1.mjs","node paper_notes\\TREE_SHA256_V1.mjs phase3_download_n10","VERIFIED_STAGE4","Declared mapping to run 27621106006; artifact ZIP byte identity remains NOT FOUND"
"CLM-S4-005","4","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","The dirty stage-specific documents are documentation sources only in Stage 4: PHASE2_TO_PHASE3_CHANGES.md is 709 lines and PHASE1_TO_PHASE2_CHANGES.md is 1579 lines, and their empirical result claims were not analyzed in this pass.","ACTIVE","SRC-S4-003;SRC-S4-004;SRC-S4-005","local-sha256:432252f1c15a4f88030783796ea42c66bbad7fa49b347684e8b4aacc489fab2e:paper_notes/STAGE4_FILE_HASHES_20260616T143435Z.csv:rows 2-3; named columns path,sha256,byte_count,line_count; local-sha256:0d30b28c54c818173f40e817480682d62c67b267bfbf018d6dd9233ee311a4e4:docs/PHASE2_TO_PHASE3_CHANGES.md:L1-L709; local-sha256:6885096decf6080cafec4f2c17f01197d18e7e400bc0fa5ccb9c6b0e65136943:docs/PHASE1_TO_PHASE2_CHANGES.md:L1-L1579","Direct file hash inventory","NONE","NONE","VERIFIED_STAGE4","Use committed origin/results CSV rows for empirical manuscript claims"
"CLM-S4-006","4","AUDIT_HISTORY","DIRECT","UNRESOLVED","Stage 4 hashed 12 ignored root-level Phase 3 runtime files, but their exact command, run, and artifact identity remain NOT FOUND.","ACTIVE","SRC-S4-003","local-sha256:432252f1c15a4f88030783796ea42c66bbad7fa49b347684e8b4aacc489fab2e:paper_notes/STAGE4_FILE_HASHES_20260616T143435Z.csv:rows 5-16; named columns path,path_kind,git_state,provenance_class,sha256,limitations","Direct file hash inventory","NONE","Get-ChildItem -LiteralPath . -Filter dynamics_delays_*_lab*_slow.csv; learned_dynamics_*_lab*_slow.ttl; timebounded_results_*_lab*_slow.csv","VERIFIED_WITH_LIMITATION","Prefer run-scoped Actions/result-branch files for manuscript evidence"
"CLM-S4-007","4","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","Stage 4 performed inventory and provenance updates only and did not execute a new experimental run or analyze result values.","ACTIVE","SRC-S4-006","local-sha256:e9b8d8475ab30357a71e722eab49434abbb7c9ccdb16b7325de0ad0edb62c9c0:paper_notes/STAGE4_INVENTORY_HANDOFF.md:L3-L15; local-sha256:e9b8d8475ab30357a71e722eab49434abbb7c9ccdb16b7325de0ad0edb62c9c0:paper_notes/STAGE4_INVENTORY_HANDOFF.md:L44-L50","Direct handoff boundary","NONE","NONE","VERIFIED_STAGE4","No polished thesis prose was written"
"CLM-S1R-001","1R","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","The Stage 1 refresh was anchored to branch phase3-process-dynamics at full SHA eda6ca1ffa026e723ad1a18a2bdb3aed927e7433, with dirty tracked documentation files recorded before note edits and no branch switch reset clean deletion artifact overwrite or experimental run performed.","ACTIVE","SRC-S1R-001;SRC-S1R-003","local-sha256:0267e8c94e34bf9a433bc971980a20e6ad1838b1213a7ccd7d891c22d9bc9586:paper_notes/STAGE1_REFRESH_WORKTREE_STATUS_20260616T194231Z.md:L3-L16","Direct worktree snapshot","NONE","git status --short --branch; git rev-parse --abbrev-ref HEAD; git rev-parse HEAD","VERIFIED_STAGE1_REFRESH","Inventory-only refresh"
"CLM-S1R-002","1R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","NOT_APPLICABLE","The current committed tree contains Phase 3 response-delay evidence sources: slow profiles and config, a dynamics agent, a DynamicsLearner KG-writeback artifact, a local dynamics runner, a dispatchable Phase 3 workflow, and a Phase 3 analysis script.","ACTIVE","SRC-S1R-001;SRC-S3-006","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/lab_profiles.asl:L305-L345; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:config/run_config.json:L322-L357; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L1-L83; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/DynamicsLearner.java:L13-L60; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/DynamicsLearner.java:L165-L230; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:run_phase3_dynamics.ps1:L1-L55; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:.github/workflows/phase3.yml:L1-L70; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:analysis/phase3_dynamics.py:L1-L55","Direct committed-source inspection","NONE","git ls-tree -r --name-only HEAD; rg -n phase3 dynamics response-delay over listed files","VERIFIED_STAGE1_REFRESH","Conceptual approach and implementation detail still need separate manuscript notes"
"CLM-S1R-003","1R","AUDIT_HISTORY","SUPERSEDED","NOT_APPLICABLE","The original Stage 1 Phase 3 implementation NOT FOUND claim CLM-S1-006 is superseded for current routing by committed Phase 3 response-delay implementation sources.","ACTIVE","SRC-S1R-001;SRC-S3-006;SRC-S1R-004","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/DynamicsLearner.java:L13-L60; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L1-L83; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:analysis/phase3_dynamics.py:L1-L55; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:.github/workflows/phase3.yml:L1-L70; local-sha256:6f3c4c74e469fce514d2927094ff6748581ead30eb3535584ea05e649eba34de:paper_notes/REPOSITORY_MAP.md:L3-L75","Compare current source map with superseded Stage 1 search claim","NONE","NONE","VERIFIED_STAGE1_REFRESH","Historical Stage 1 search remains valid as audit history for the earlier phase2-fault-detection snapshot"
